image_id,category,ImageURL,group_id,split,label_conflict,ocr_text,product_name,canonical_product_name
img_4920,milk,http://minio-api.younetmedia.com/thumbnails/7595076289539755282/7595076289539755282_origin_cover.jpg,7595076289539755282,train,False,NHỮNG ĐIỀU KIÊNG KỊ NGÀY TẾT,,
img_4921,milk,http://minio-api.younetmedia.com/thumbnails/7595076289539755282/7595076289539755282_dynamic_cover.jpg,7595076289539755282,train,False,NHỮNG ĐIỀU KIÊNG KỊ NGÀY TẾT,,
img_4922,milk,http://minio-api.younetmedia.com/thumbnails/7595076289539755282/7595076289539755282_cover.jpg,7595076289539755282,train,False,NHỮNG ĐIỀU KIÊNG KỊ NGÀY TẾT,,
img_4923,milk,http://minio-api.younetmedia.com/thumbnails/7595041859962014994/7595041859962014994_cover.jpg,7595041859962014994,train,False,"Cục An Toàn Thực Phẩm Dược Phẩm Đài Loan Thu hồi 83496 lon sữa bột Dòng ILLUMA 3,4 vi nhiễm khuẩn Bacillus cereus","sữa bột Dòng ILLUMA 3,4","sữa bột Dòng ILLUMA 3,4"
img_4924,milk,http://minio-api.younetmedia.com/thumbnails/7595041859962014994/7595041859962014994_music_cover.jpg,7595041859962014994,train,False,H U B 1976 TRƯỜNG ĐẠI HỌC NGÂN HÀNG THÀNH PHỐ HỒ CHÍ MINH,,
img_4925,milk,http://minio-api.younetmedia.com/thumbnails/7595041859962014994/7595041859962014994_origin_cover.jpg,7595041859962014994,train,False,"Cục An Toàn Thực Phẩm Dược Phẩm Đài Loan Thu hồi 83496 lon sữa bột Dòng ILLUMA 3,4 vi nhiễm khuẩn Bacillus cereus","sữa bột Dòng ILLUMA 3,4","sữa bột Dòng ILLUMA 3,4"
img_4926,milk,http://minio-api.younetmedia.com/thumbnails/7595041859962014994/7595041859962014994_dynamic_cover.jpg,7595041859962014994,train,False,"Cục An Toàn Thực Phẩm Dược Phẩm Đài Loan Thu hồi 83496 lon sữa bột Dòng ILLUMA 3,4 vi nhiễm khuẩn Bacillus cereus","sữa bột Dòng ILLUMA 3,4","sữa bột Dòng ILLUMA 3,4"
img_4927,milk,http://minio-api.younetmedia.com/thumbnails/7595034129532488981/7595034129532488981_dynamic_cover.jpg,7595034129532488981,train,False,Du - (DuLand),,
img_4928,milk,http://minio-api.younetmedia.com/thumbnails/7595034129532488981/7595034129532488981_cover.jpg,7595034129532488981,train,False,Du - (DuLand),,
img_4929,milk,http://minio-api.younetmedia.com/thumbnails/7595034129532488981/7595034129532488981_origin_cover.jpg,7595034129532488981,train,False,Du - (DuLand),,
img_4930,milk,http://minio-api.younetmedia.com/thumbnails/7595034129532488981/7595034129532488981_music_cover.jpg,7595034129532488981,train,False,,,
img_4931,milk,http://minio-api.younetmedia.com/thumbnails/7595007926385790216/7595007926385790216_music_cover.jpg,7595007926385790216,train,False,thì ở nhà làm gì? ???,,
img_4932,milk,http://minio-api.younetmedia.com/thumbnails/7595007926385790216/7595007926385790216_dynamic_cover.jpg,7595007926385790216,train,False,,,
img_4933,milk,http://minio-api.younetmedia.com/thumbnails/7595007926385790216/7595007926385790216_cover.jpg,7595007926385790216,train,False,Cứ tới ngày 188 480ml,,
img_4934,milk,http://minio-api.younetmedia.com/thumbnails/7595007926385790216/7595007926385790216_origin_cover.jpg,7595007926385790216,train,False,,,
img_4935,milk,http://minio-api.younetmedia.com/thumbnails/7594974603340958983/7594974603340958983_cover.jpg,7594974603340958983,train,False,Hành trình đổi sữa của em bé Nestlé NAN OPTI pro PLUS 2 800 g,Nestlé NAN OPTI pro PLUS 2,Nestlé NAN OPTI pro PLUS 2
img_4936,milk,http://minio-api.younetmedia.com/thumbnails/7594974603340958983/7594974603340958983_origin_cover.jpg,7594974603340958983,train,False,Nestlé NAN OPTI pro PLUS 2 800 g,Nestlé NAN OPTI pro PLUS 2,Nestlé NAN OPTI pro PLUS 2
img_4937,milk,http://minio-api.younetmedia.com/thumbnails/7594974603340958983/7594974603340958983_dynamic_cover.jpg,7594974603340958983,train,False,Nestlé NAN OPTI pro PLUS 2,Nestlé NAN OPTI pro PLUS 2,Nestlé NAN OPTI pro PLUS 2
img_4938,milk,http://minio-api.younetmedia.com/thumbnails/7594974603340958983/7594974603340958983_music_cover.jpg,7594974603340958983,train,False,,,
img_4939,milk,http://minio-api.younetmedia.com/thumbnails/7594860001110330642/7594860001110330642_dynamic_cover.jpg,7594860001110330642,train,False,Uống nan 3 lon mà dính hết 2 lon rồi giờ đổi sang dòng aptamil hay hip được k các mom,NAN,NAN
img_4940,milk,http://minio-api.younetmedia.com/thumbnails/7594860001110330642/7594860001110330642_music_cover.jpg,7594860001110330642,train,False,EMBECUANE - Oder kids Hàn QCCC,,
img_4941,milk,http://minio-api.younetmedia.com/thumbnails/7594860001110330642/7594860001110330642_cover.jpg,7594860001110330642,train,False,Uống nan 3 lon mà dính hết 2 lon rồi giờ đổi sang dòng aptamil hay hipp được k các mom 😂,Nestlé NAN 3,Nestlé NAN 3
img_4942,milk,http://minio-api.younetmedia.com/thumbnails/7594860001110330642/7594860001110330642_origin_cover.jpg,7594860001110330642,train,False,Uống nan 3 lon mà dính hết 2 lon rồi giờ đổi sang dòng aptamil hay hipp được k các mom 😂,Nestlé NAN 3,Nestlé NAN 3
img_4943,milk,http://minio-api.younetmedia.com/thumbnails/7594855646823075093/7594855646823075093_origin_cover.jpg,7594855646823075093,train,False,Hết sữa già rồi đến sữa bị thu hồi. Hipp của em đừng có mệnh hệ gì nha. Không người mẹ này thở oxy mất🥺 HiPP COMBIOTIC INSPIRED BY NATURE science and nature for a healthy development ORGANIC HMP HUMAN MILK PROBIOTIC originally isolated from breast milk 2 Organic Follow-on Milk from 6 months,HiPP COMBIOTIC Organic HMP 2,HiPP COMBIOTIC Organic HMP 2
img_4944,milk,http://minio-api.younetmedia.com/thumbnails/7594855646823075093/7594855646823075093_cover.jpg,7594855646823075093,train,False,Hết sữa già rồi đến sữa bị thu hồi. Hipp của em đừng có mệnh hệ gì nha. Không người mẹ này thở oxy mất🥺 HiPP COMBIOTIC INSPIRED BY NATURE science and nature for a healthy development ORGANIC HMP HUMAN MILK PROBIOTIC originally isolated from breast milk 2 Organic Follow-on Milk from 6 months,HiPP COMBIOTIC Organic HMP 2,HiPP COMBIOTIC Organic HMP 2
img_4945,milk,http://minio-api.younetmedia.com/thumbnails/7594855646823075093/7594855646823075093_music_cover.jpg,7594855646823075093,train,False,,,
img_4946,milk,http://minio-api.younetmedia.com/thumbnails/7594855646823075093/7594855646823075093_dynamic_cover.jpg,7594855646823075093,train,False,Hết sữa già rồi đến sữa bị thu hồi. Hipp của em đừng có mệnh hệ gì nha. Không người mẹ này thở oxy mất🥺 HiPP COMBIOTIC INSPIRED BY NATURE science and nature for a healthy development ORGANIC HMP HUMAN MILK PROBIOTIC originally isolated from breast milk 2 Organic Follow-on Milk from 6 months,HiPP COMBIOTIC Organic HMP 2,HiPP COMBIOTIC Organic HMP 2
img_4947,milk,http://minio-api.younetmedia.com/thumbnails/7594852575942380821/7594852575942380821_dynamic_cover.jpg,7594852575942380821,train,False,SỮA CÔNG THỨC BỊ THU HỒI,,
img_4948,milk,http://minio-api.younetmedia.com/thumbnails/7594852575942380821/7594852575942380821_cover.jpg,7594852575942380821,train,False,SỮA CÔNG THỨC BỊ THU HỒI,,
img_4949,milk,http://minio-api.younetmedia.com/thumbnails/7594852575942380821/7594852575942380821_origin_cover.jpg,7594852575942380821,train,False,SỮA CÔNG THỨC BỊ THU HỒI,,
img_4950,milk,http://minio-api.younetmedia.com/thumbnails/7594852575942380821/7594852575942380821_music_cover.jpg,7594852575942380821,train,False,Product Reviews Vexsart,,
img_4951,milk,http://minio-api.younetmedia.com/thumbnails/7594839148188437780/7594839148188437780_origin_cover.jpg,7594839148188437780,train,False,"트루맘 초유밀 Plus1 초유 DHA WNIS Nutifood SWEDEN Grow PLUS+ Support BOOSTING DIGESTION with HMO, FOS, L-Lysine FDI HMO & FOS 800g INFANT FORMULA",Nutifood Grow PLUS+,Nutifood Grow PLUS+
img_4952,milk,http://minio-api.younetmedia.com/thumbnails/7594839148188437780/7594839148188437780_music_cover.jpg,7594839148188437780,train,False,,,
img_4953,milk,http://minio-api.younetmedia.com/thumbnails/7594839148188437780/7594839148188437780_cover.jpg,7594839148188437780,train,False,"트루맘 초유밀 Plus1 초유 DHA WNIS Nutifood SWEDEN Grow PLUS+ Support BOOSTING DIGESTION with HMO, FOS, L-Lysine FDI HMO & FOS 800g INFANT FORMULA",Nutifood Grow PLUS+,Nutifood Grow PLUS+
img_4954,milk,http://minio-api.younetmedia.com/thumbnails/7594839148188437780/7594839148188437780_dynamic_cover.jpg,7594839148188437780,train,False,"트루맘 초유밀 Plus1 초유 DHA WNIS Nutifood SWEDEN Grow PLUS+ Support BOOSTING DIGESTION with HMO, FOS, L-Lysine FDI HMO & FOS 800g INFANT FORMULA",Nutifood Grow PLUS+,Nutifood Grow PLUS+
img_4955,milk,http://minio-api.younetmedia.com/thumbnails/7594802574201474312/7594802574201474312_dynamic_cover.jpg,7594802574201474312,train,False,Thông tin chi tiết của 17 lô sản phẩm thuộc danh mục chủ động thu hồi của Nestlé VN BTT Tên sản phẩm Mã Lô Hạn sử dụng (ngày/tháng/năm) 1 Nestlé NAN INFINIPRO A2 1 400g 51240017A1 24/04/2027 2 Nestlé NAN INFINIPRO A2 1 400g 5190017A1 28/05/2027 3 Nestlé NAN INFINIPRO A2 1 400g 51960017A1 29/08/2027 4 Nestlé NAN INFINIPRO A2 1 400g 52810017A1 29/08/2027 5 Nestlé NAN INFINIPRO A2 1 800g 51240017C2 24/04/2027 6 Nestlé NAN INFINIPRO A2 1 800g 5190017C1 28/05/2027 7 Nestlé NAN INFINIPRO A2 1 800g 516,Nestlé NAN,Nestlé NAN
img_4956,milk,http://minio-api.younetmedia.com/thumbnails/7594802574201474312/7594802574201474312_cover.jpg,7594802574201474312,train,False,Thông tin chi tiết của 17 lô sản phẩm thuộc danh mục chủ dộng thu hối của Nestlé VN BTT Tên sản phẩm Mã Lô Hạn sự dụng (ngày/tháng/năm) 1 Nestlé NAN INFINIPRO A2 1 400g 51240017A1 24/04/2027 2 Nestlé NAN INFINIPRO A2 1 400g 51590017A1 28/05/2027 3 Nestlé NAN INFINIPRO A2 1 400g 51960017A1 29/08/2027 4 Nestlé NAN INFINIPRO A2 1 400g 52810017A1 29/08/2027 5 Nestlé NAN INFINIPRO A2 1 800g 51240017C2 24/04/2027 6 Nestlé NAN INFINIPRO A2 1 800g 51590017C1 28/05/2027 7 Nestlé NAN INFINIPRO A2 1 800g 5,Nestlé NAN INFINIPRO,Nestlé NAN INFINIPRO
img_4957,milk,http://minio-api.younetmedia.com/thumbnails/7594802574201474312/7594802574201474312_origin_cover.jpg,7594802574201474312,train,False,Thông tin chi tiết của 17 lô sản phẩm thuộc danh mục chủ dộng thu hối của Nestlé VN BTT Tên sản phẩm Mã Lô Hạn sự dụng (ngày/tháng/năm) 1 Nestlé NAN INFINIPRO A2 1 400g 51240017A1 24/04/2027 2 Nestlé NAN INFINIPRO A2 1 400g 51590017A1 28/05/2027 3 Nestlé NAN INFINIPRO A2 1 400g 51960017A1 29/08/2027 4 Nestlé NAN INFINIPRO A2 1 400g 52810017A1 29/08/2027 5 Nestlé NAN INFINIPRO A2 1 800g 51240017C2 24/04/2027 6 Nestlé NAN INFINIPRO A2 1 800g 51590017C1 28/05/2027 7 Nestlé NAN INFINIPRO A2 1 800g 5,Nestlé NAN INFINIPRO,Nestlé NAN INFINIPRO
img_4958,milk,http://minio-api.younetmedia.com/thumbnails/7594802574201474312/7594802574201474312_music_cover.jpg,7594802574201474312,train,False,Indie Folk a c o u s t i c ANTHEMS Filtered ROCK,,
img_4959,milk,http://minio-api.younetmedia.com/thumbnails/7594793078112750856/7594793078112750856_origin_cover.jpg,7594793078112750856,train,False,,,
img_4960,milk,http://minio-api.younetmedia.com/thumbnails/7594793078112750856/7594793078112750856_dynamic_cover.jpg,7594793078112750856,train,False,Pate cột điện Sài Gòn,Pate cột điện Sài Gòn,Pate cột điện Sài Gòn
img_4961,milk,http://minio-api.younetmedia.com/thumbnails/7594793078112750856/7594793078112750856_cover.jpg,7594793078112750856,train,False,Pate cột điện Sài Gòn,Pate cột điện Sài Gòn,Pate cột điện Sài Gòn
img_4962,milk,http://minio-api.younetmedia.com/thumbnails/7594793078112750856/7594793078112750856_music_cover.jpg,7594793078112750856,train,False,,,
img_4963,milk,http://minio-api.younetmedia.com/thumbnails/7594790631147425042/7594790631147425042_slide_1.jpg,7594790631147425042,dev,False,"Sau thông tin Nestlé thu hồi một số lô sữa NAN, mong các mẹ mình hãy bình tĩnh, tìm hiểu kỹ và đọc thông tin từ nguồn chính thống trước khi lo lắng hay chia sẻ nhé ❤️",Nestlé NAN,Nestlé NAN
img_4964,milk,http://minio-api.younetmedia.com/thumbnails/7594790631147425042/7594790631147425042_music_cover.jpg,7594790631147425042,dev,False,,,
img_4965,milk,http://minio-api.younetmedia.com/thumbnails/7594790631147425042/7594790631147425042_cover.jpg,7594790631147425042,dev,False,"Sau thông tin Nestlé thu hồi một số lô sữa NAN, mong các mẹ mình hãy bình tĩnh, tìm hiểu kỹ và đọc thông tin từ nguồn chính thống trước khi lo lắng hay chia sẻ nhé ❤️",Nestlé NAN,Nestlé NAN
img_4966,milk,http://minio-api.younetmedia.com/thumbnails/7594790631147425042/7594790631147425042_origin_cover.jpg,7594790631147425042,dev,False,"Sau thông tin Nestlé thu hồi một số lô sữa NAN, mong các mẹ mình hãy bình tĩnh, tìm hiểu kỹ và đọc thông tin từ nguồn chính thống trước khi lo lắng hay chia sẻ nhé ❤️",Nestlé NAN,Nestlé NAN
img_4967,milk,http://minio-api.younetmedia.com/thumbnails/7594782379785473287/7594782379785473287_cover.jpg,7594782379785473287,train,False,Mẹ hãy kiểm tra mã ở đáy lon để chắc chắn sản phẩm con dùng đang có thuộc lô thu hồi hay không NSX 19.06.2025 HSD 09 06 2027 51700017C2 / 04 10,Nestlé NAN OPTIPRO PLUS 2,Nestlé NAN Optipro PLUS 2
img_4968,milk,http://minio-api.younetmedia.com/thumbnails/7594782379785473287/7594782379785473287_music_cover.jpg,7594782379785473287,train,False,,,
img_4969,milk,http://minio-api.younetmedia.com/thumbnails/7594782379785473287/7594782379785473287_origin_cover.jpg,7594782379785473287,train,False,Mẹ hãy kiểm tra mã ở đáy lon để chắc chắn sản phẩm con dùng đang có thuộc lô thu hồi hay không NSX 19.06.2025 HSD 09.06.2027 51200017C2 / 04:10,NAN,NAN
img_4970,milk,http://minio-api.younetmedia.com/thumbnails/7594782379785473287/7594782379785473287_slide_2.jpg,7594782379785473287,train,False,Thông tin chi tiết của 17 lô sản phẩm thuộc danh mục chủ động thu hồi của Nestlé VN BTT | Tên sản phẩm | Mã Lô | Hạn sử dụng (ngày/tháng/năm) 1 Nestlé NAN INFINIPRO A2 1 400g | 51240017A1 | 24/04/2027 2 Nestlé NAN INFINIPRO A2 1 400g | 51590017A1 | 28/05/2027 3 Nestlé NAN INFINIPRO A2 1 400g | 51960017A1 | 29/08/2027 4 Nestlé NAN INFINIPRO A2 1 400g | 52810017A1 | 29/08/2027 5 Nestlé NAN INFINIPRO A2 1 800g | 51240017C2 | 24/04/2027 6 Nestlé NAN INFINIPRO A2 1 800g | 51590017C1 | 28/05/2027 7 Ne,Nestlé NAN INFINIPRO A2; NAN OPTIPRO PLUS,Nestlé NAN INFINIPRO A2; NAN OPTIPRO PLUS
img_4971,milk,http://minio-api.younetmedia.com/thumbnails/7594782379785473287/7594782379785473287_slide_1.jpg,7594782379785473287,train,False,Thông tin chi tiết của 17 lô sản phẩm thuộc danh mục chủ dộng thu hối của Nestlé VN BTT Tên sản phẩm Mã Lô Hạn sự dụng (ngày/tháng/năm) 1 Nestlé NAN INFINIPRO A2 1 400g 51240017A1 24/04/2027 2 Nestlé NAN INFINIPRO A2 1 400g 51590017A1 28/05/2027 3 Nestlé NAN INFINIPRO A2 1 400g 51960017A1 29/08/2027 4 Nestlé NAN INFINIPRO A2 1 400g 52810017A1 29/08/2027 5 Nestlé NAN INFINIPRO A2 1 800g 51240017C2 24/04/2027 6 Nestlé NAN INFINIPRO A2 1 800g 51590017C1 28/05/2027 7 Nestlé NAN INFINIPRO A2 1 800g 5,Nestlé NAN INFINIPRO A2,Nestlé NAN INFINIPRO A2
img_4972,milk,http://minio-api.younetmedia.com/thumbnails/7594782379785473287/7594782379785473287_slide_3.jpg,7594782379785473287,train,False,"Đừng vội đổi sữa nếu con vẫn hợp tác và không có biểu hiện nào thuộc các triệu chứng như: nôn mửa, tiêu chảy bất thường Nestlé NAN OPTIpro PLUS Digestion & Immunity 5 HMO 4 Optipro protein Bifidus BL probiotic DHA/ARA, Calcium & Vitamin D 800g From 2-6 years old Premium formula for children",NAN Optipro Plus 4,NAN Optipro Plus 4
img_4973,milk,http://minio-api.younetmedia.com/thumbnails/7594779202658815253/7594779202658815253_music_cover.jpg,7594779202658815253,train,False,"Đừng vội đổi sữa nếu con vẫn hợp tác và không có biểu hiện nào thuộc các triệu chứng như: nôn mửa, tiêu chảy bất thường",Nestlé NAN OPTIproPLUS,Nestlé NAN OPTIproPLUS
img_4974,milk,http://minio-api.younetmedia.com/thumbnails/7594779202658815253/7594779202658815253_cover.jpg,7594779202658815253,train,False,Góc nhìn khác về việc một hãng sữa lớn thu hồi sản phẩm,,
img_4975,milk,http://minio-api.younetmedia.com/thumbnails/7594779202658815253/7594779202658815253_dynamic_cover.jpg,7594779202658815253,train,False,Góc nhìn khác về việc một hãng sữa lớn thu hồi sản phẩm,,
img_4976,milk,http://minio-api.younetmedia.com/thumbnails/7594779202658815253/7594779202658815253_origin_cover.jpg,7594779202658815253,train,False,Góc nhìn khác về việc một hãng sữa lớn thu hồi sản phẩm,,
img_4977,milk,http://minio-api.younetmedia.com/thumbnails/7594755765626326293/7594755765626326293_cover.jpg,7594755765626326293,train,False,Ozzies Marts Chuyên hàng Úc Thông báo quan trọng từ Ozzies Marts,Ozzies Marts,Ozzies Marts
img_4978,milk,http://minio-api.younetmedia.com/thumbnails/7594755765626326293/7594755765626326293_music_cover.jpg,7594755765626326293,train,False,THÔNG BÁO QUAN TRỌNG TỪ UZZIES MARTS,Ozzies Marts,Ozzies Marts
img_4979,milk,http://minio-api.younetmedia.com/thumbnails/7594755765626326293/7594755765626326293_dynamic_cover.jpg,7594755765626326293,train,False,Thông báo quan trọng từ Ozzies Marts,Ozzies Marts,Ozzies Marts
img_4980,milk,http://minio-api.younetmedia.com/thumbnails/7594755765626326293/7594755765626326293_origin_cover.jpg,7594755765626326293,train,False,Ozzies Marts Thông báo quan trọng từ Ozzies Marts,Ozzies Marts,Ozzies Marts
img_4981,milk,http://minio-api.younetmedia.com/thumbnails/7594717939681463570/7594717939681463570_cover.jpg,7594717939681463570,train,False,THÔNG BÁO QUAN TRỌNG TỪ UZZIES MARTS,,
img_4982,milk,http://minio-api.younetmedia.com/thumbnails/7594717939681463570/7594717939681463570_origin_cover.jpg,7594717939681463570,train,False,,,
img_4983,milk,http://minio-api.younetmedia.com/thumbnails/7594717939681463570/7594717939681463570_dynamic_cover.jpg,7594717939681463570,train,False,,,
img_4984,milk,http://minio-api.younetmedia.com/thumbnails/7594717939681463570/7594717939681463570_music_cover.jpg,7594717939681463570,train,False,Lễ thành hôn,,
img_4985,milk,http://minio-api.younetmedia.com/thumbnails/7594715856744058120/7594715856744058120_dynamic_cover.jpg,7594715856744058120,train,False,Một chút Bình yên giữa dòng đời hối hả..! NSX: 21.06.2025 HSD: 11.06.2027 51720017A1 / 07:56,NAN Optipro Plus,NAN Optipro Plus
img_4986,milk,http://minio-api.younetmedia.com/thumbnails/7594715856744058120/7594715856744058120_origin_cover.jpg,7594715856744058120,train,False,Một chút Bình yên giữa dòng đời hối hả..! NSX: 21.06.2025 HSD: 11.06.2027 51720017A1 / 07:56,NAN Optipro Plus,NAN Optipro Plus
img_4987,milk,http://minio-api.younetmedia.com/thumbnails/7594715856744058120/7594715856744058120_music_cover.jpg,7594715856744058120,train,False,"""Một chút Bình yên giữa dòng đời hối hả..!"" NSX: 21.06.2025 HSD: 11.06.2027 S1720017A1 / 07:56",,
img_4988,milk,http://minio-api.younetmedia.com/thumbnails/7594715856744058120/7594715856744058120_cover.jpg,7594715856744058120,train,False,Một chút Bình yên giữa dòng đời hối hả..! NSX: 21.06.2025 HSD: 11.06.2027 51720017A1 / 07:56,NAN Optipro Plus,NAN Optipro Plus
img_4989,milk,http://minio-api.younetmedia.com/thumbnails/7594705441335086357/7594705441335086357_origin_cover.jpg,7594705441335086357,train,False,"""Một chút Bình yên giữa dòng đời hối hả..!"" NSX: 21.06.2025 HSD: 11.06.2027 S1720017A1 / 07:56",,
img_4990,milk,http://minio-api.younetmedia.com/thumbnails/7594705441335086357/7594705441335086357_dynamic_cover.jpg,7594705441335086357,train,False,"Nestlé NAN OPTIpro PLUS Digestion & Immunity 5 HMO Optipro protein Bifidus BL probiotic DHA/ARA, Calcium & Vitamin D",NAN Optipro Plus,NAN Optipro Plus
img_4991,milk,http://minio-api.younetmedia.com/thumbnails/7594705441335086357/7594705441335086357_cover.jpg,7594705441335086357,train,False,"Nestlé NAN OPTIpro PLUS Digestion & Immunity 5 HMO Optipro protein Bifidus BL probiotic DHA/ARA, Calcium & Vitamin D",Nestlé NAN OPTIproPLUS,Nestlé NAN OPTIproPLUS
img_4992,milk,http://minio-api.younetmedia.com/thumbnails/7594705441335086357/7594705441335086357_music_cover.jpg,7594705441335086357,train,False,Vay Gió Anh Phút Music Video Trúc Nhân & 68 khách mời,Nestlé NAN OPTIproPLUS,Nestlé NAN OPTIproPLUS
img_4993,milk,http://minio-api.younetmedia.com/thumbnails/7594695676856929544/7594695676856929544_origin_cover.jpg,7594695676856929544,train,False,Trả lời bình luận của mẹ bỉm 3con con mình uống NAN từ ngày mới sinh giờ 7 tháng rưỡi rồi. giờ giả thật lẫn lộn làm sao đây Sữa Nan,NAN Optipro,Nan optipro
img_4994,milk,http://minio-api.younetmedia.com/thumbnails/7594695676856929544/7594695676856929544_music_cover.jpg,7594695676856929544,train,False,con mình uống NAN từ ngày mới sinh giờ 7 tháng rưỡi rồi.giờ giả thật lẫn lộn làm sao đây Sữa Nan,Nestle NAN OPTIproPLUS,Nestle NAN OPTIproPLUS
img_4995,milk,http://minio-api.younetmedia.com/thumbnails/7594695676856929544/7594695676856929544_dynamic_cover.jpg,7594695676856929544,train,False,Trả lời bình luận của mẹ bỉm 3con con mình uống NAN từ ngày mới sinh giờ 7 tháng rưỡi rồi. giờ giả thật lẫn lộn làm sao đây,NAN Optipro,Nan optipro
img_4996,milk,http://minio-api.younetmedia.com/thumbnails/7594695676856929544/7594695676856929544_cover.jpg,7594695676856929544,train,False,Trả lời bình luận của mẹ bỉm 3con con mình uống NAN từ ngày mới sinh giờ 7 tháng rưỡi rồi. giờ giả thật lẫn lộn làm sao đây,Nestle NAN OPTIproPLUS,Nestle NAN OPTIproPLUS
img_4997,milk,http://minio-api.younetmedia.com/thumbnails/7594662295846882567/7594662295846882567_dynamic_cover.jpg,7594662295846882567,train,False,con mình uống NAN từ ngày mới sinh giờ 7 tháng rưỡi rồi.giờ giả thật lẫn lộn làm sao đây Sữa Nan,Nestle NAN OPTIproPLUS,Nestle NAN OPTIproPLUS
img_4998,milk,http://minio-api.younetmedia.com/thumbnails/7594662295846882567/7594662295846882567_music_cover.jpg,7594662295846882567,train,False,Vlo,,
img_4999,milk,http://minio-api.younetmedia.com/thumbnails/7594662295846882567/7594662295846882567_origin_cover.jpg,7594662295846882567,train,False,ml oz,Bình trữ sữa,Bình trữ sữa
img_5000,milk,http://minio-api.younetmedia.com/thumbnails/7594662295846882567/7594662295846882567_cover.jpg,7594662295846882567,train,False,ml oz,Bình trữ sữa,Bình trữ sữa
img_5001,milk,http://minio-api.younetmedia.com/thumbnails/7594476971422256402/7594476971422256402_origin_cover.jpg,7594476971422256402,dev,False,Enfamil A+ NeuroPro babybio Arla Baby&Me,Enfamil A+ NeuroPro,Enfamil A+ NeuroPro
img_5002,milk,http://minio-api.younetmedia.com/thumbnails/7594476971422256402/7594476971422256402_dynamic_cover.jpg,7594476971422256402,dev,False,Enfamil A+ NeuroPro Meiji Infant Formula ENA BABY Gentle Gold Gentledigest,ENA Baby; Gentle Gold; Gentledigest,ENA Baby; Gentle Gold; Gentledigest
img_5003,milk,http://minio-api.younetmedia.com/thumbnails/7594476971422256402/7594476971422256402_music_cover.jpg,7594476971422256402,dev,False,ENA BABY,,
img_5004,milk,http://minio-api.younetmedia.com/thumbnails/7594476971422256402/7594476971422256402_cover.jpg,7594476971422256402,dev,False,Enfamil A+ NeuroPro Meiji Infant Formula ENA BABY Gentle Gold Gentledigest,ENA Baby; Gentle Gold; Gentledigest,ENA Baby; Gentle Gold; Gentledigest
img_5005,milk,http://minio-api.younetmedia.com/thumbnails/7594468238914768135/7594468238914768135_cover.jpg,7594468238914768135,dev,False,Trữ đông 2340ml Con ăn tăng lên Nên lượng sữa trữ đông cx giảm r ml oz,Bình trữ sữa,Bình trữ sữa
img_5006,milk,http://minio-api.younetmedia.com/thumbnails/7594468238914768135/7594468238914768135_dynamic_cover.jpg,7594468238914768135,dev,False,Trữ đông 2340ml Con ăn tăng lên Nên lượng sữa trữ đông cx giảm r ml oz,Bình trữ sữa,Bình trữ sữa
img_5007,milk,http://minio-api.younetmedia.com/thumbnails/7594468238914768135/7594468238914768135_origin_cover.jpg,7594468238914768135,dev,False,Trữ đông 2340ml Con ăn tăng lên Nên lượng sữa trữ đông cx giảm r ml oz,Bình trữ sữa,Bình trữ sữa
img_5008,milk,http://minio-api.younetmedia.com/thumbnails/7594468238914768135/7594468238914768135_music_cover.jpg,7594468238914768135,dev,False,Trữ đông 2340ml Con ăn tăng lên Nên lượng sữa trữ đông cx giảm r,,
img_5009,milk,http://minio-api.younetmedia.com/thumbnails/7594460776304348436/7594460776304348436_music_cover.jpg,7594460776304348436,dev,False,,,
img_5010,milk,http://minio-api.younetmedia.com/thumbnails/7594460776304348436/7594460776304348436_cover.jpg,7594460776304348436,dev,False,"Chưa kịp mừng vì đầu năm tới giờ thoát đc mấy vụ hàng giả, hàng kém chất lượng thì phát hiện sữa Nan bị thu hồi🙏",NAN,NAN
img_5011,milk,http://minio-api.younetmedia.com/thumbnails/7594460776304348436/7594460776304348436_origin_cover.jpg,7594460776304348436,dev,False,"Chưa kịp mừng vì đầu năm tới giờ thoát đc mấy vụ hàng giả, hàng kém chất lượng thì phát hiện sữa Nan bị thu hồi🙏",NAN,NAN
img_5012,milk,http://minio-api.younetmedia.com/thumbnails/7594460776304348436/7594460776304348436_dynamic_cover.jpg,7594460776304348436,dev,False,"Chưa kịp mừng vì đầu năm tới giờ thoát đc mấy vụ hàng giả, hàng kém chất lượng thì phát hiện sữa Nan bị thu hồi🙏",NAN,NAN
img_5013,milk,http://minio-api.younetmedia.com/thumbnails/7594458450126490887/7594458450126490887_dynamic_cover.jpg,7594458450126490887,train,False,"Chưa kịp mừng vì đầu năm tới giờ thoát dc mấy vụ hàng giả, hàng kém chất lượng thì phát hiện sữa Nan bị thu hồi",HiPP Getenmelk Lait de Chèvre 1,HiPP Getenmelk Lait de Chèvre 1
img_5014,milk,http://minio-api.younetmedia.com/thumbnails/7594458450126490887/7594458450126490887_music_cover.jpg,7594458450126490887,train,False,Hết sữa giả Lại đến sữa bị thu hồi Tui chọn HiPP chuẩn bị đi sinh rồi Hãng ơi đừng dính phốt gì nha,,
